symbol,title,summary,category
SU,Canadian Imperial Bank of Commerce And 2 Other Top TSX Dividend Stocks,"The Canadian market has shown promising growth, climbing 1.4% in the last 7 days and an impressive 19% over the past year, with earnings expected to grow by 15% annually in the coming years. In this thriving environment, dividend stocks like Canadian Imperial Bank of Commerce and two other top TSX picks stand out as solid choices for investors seeking reliable income and potential capital appreciation.",Energy
SU,Suncor Energy (TSX:SU) Reports Record Refining Throughput and Dividend While Navigating Market Pressures,"Suncor Energy (TSX:SU) is navigating a dynamic landscape marked by both opportunities and challenges. Recent highlights include a record-breaking increase in refining throughput and significant improvements in safety performance, juxtaposed against market challenges and projected declines in earnings.",Energy
SU,Here are the Canadian oilpatch winners and losers from volatile oil prices,"WTI was trading Friday at US$70.01 a barrel, down from a year-to-date high of US$86.91",Energy
SU,Why Is Suncor Energy (SU) Up 0.3% Since Last Earnings Report?,Suncor Energy (SU) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,Energy
SU,3 Canadian Dividend Stocks On The TSX Yielding Up To 5.6%,"In the last week, the Canadian market has been flat, but it is up 13% over the past year with earnings expected to grow by 15% annually. In this context, identifying strong dividend stocks can be a prudent strategy for investors seeking stable income and potential growth.",Energy
SU,3 Canadian Dividend Stocks On TSX With Up To 3.9% Yield,"The Canadian market has shown resilience, with the TSX rebounding by over 5% amid easing inflation and positive economic data. As central banks navigate potential rate cuts, investors are increasingly looking at dividend stocks for stable returns in a fluctuating environment. In such conditions, selecting dividend stocks that offer consistent yields can be a prudent strategy for maintaining income and capital growth.",Energy
SU,"Suncor Energy (SU) Q2 Earnings Rise Y/Y, Sales Top Estimates","Suncor Energy (SU) anticipates production in the range of 770,000-810,000 boe/d and capital expenditures in the band of C$6.3-C$6.5 billion for 2024.",Energy
SU,Suncor Energy Inc. (SU) Faces Activist Pressure By Elliot Management,"We recently compiled a list of the Shake-Up Alert: 40 Companies Facing Activist Pressure. In this article, we are going to take a look at where Suncor Energy Inc. (NYSE:SU) stands against the other companies facing activist pressure. The equity market has been on a roll, rallying by 10% in the first half of 2024, adding […]",Energy
SU,Why Is Suncor Energy Inc. (SU) the Best Among Elliott Management’s Top Stock Picks?,"We recently compiled a list of the Top 10 Stock Picks of Elliott Management. In this article, we are going to take a look at where Suncor Energy Inc. (NYSE:SU) stands against Elliott Management’s other stock picks. It was arguably one of the best years for hedge funds, going by the $67 billion returned to […]",Energy
SU,Suncor Energy Second Quarter 2024 Earnings: Beats Expectations,Suncor Energy ( TSE:SU ) Second Quarter 2024 Results Key Financial Results Revenue: CA$13.0b (up 11% from 2Q 2023). Net...,Energy
SU,Suncor Energy Maintained at Buy at UBS Following Q2 Results; Price Target Kept at C$63.00,Suncor Energy Maintained at Buy at UBS Following Q2 Results; Price Target Kept at C$63.00,Energy
SU,"Canada's Suncor on track to exceed 2024 oil production, refinery guidance","Canada's Suncor Energy could exceed its 2024 guidance on oil production and refinery throughput, the company said on Wednesday after reporting better-than-expected second quarter profits. Calgary-based Suncor is Canada's second-largest oil producer with most of its production in northern Alberta's oil sands region. CEO Rich Kruger has been working to cut costs and improve operations after taking over in April 2023 following a series of worker fatalities on oil sands sites and share price underperformance.",Energy
SU,Suncor Energy Upgraded to Outperform at BMO Following Q2 Results; Price Target Kept at C$62.00,Suncor Energy Upgraded to Outperform at BMO Following Q2 Results; Price Target Kept at C$62.00,Energy
SU,Suncor Energy Maintained at Hold at TPH Following Q2 Results; Price Target at C$55.00,Suncor Energy Maintained at Hold at TPH Following Q2 Results; Price Target at C$55.00,Energy
SU,MT Newswires Canada Stocks To Watch: Suncor; Aeterna Zentaris; K-Bro; Magellan; Maxim Power; Orezone; PHX; PyroGenesis,MT Newswires Canada Stocks To Watch: Suncor; Aeterna Zentaris; K-Bro; Magellan; Maxim Power; Orezone; PHX; PyroGenesis,Energy
SU,Suncor Energy (SU) Q2 Earnings and Revenues Beat Estimates,"Suncor Energy (SU) delivered earnings and revenue surprises of 22.37% and 14.02%, respectively, for the quarter ended June 2024. Do the numbers hold clues to what lies ahead for the stock?",Energy
SU,Suncor Energy: Q2 Earnings Snapshot,"The Calgary, Alberta-based company said it had net income of 89 cents per share. Earnings, adjusted for non-recurring costs, were 93 cents per share. The results surpassed Wall Street expectations.",Energy
SU,Suncor Energy beats quarterly profit estimates on robust production,"Average U.S. crude oil prices rose about 10% during the second quarter, aided by OPEC+ production cuts and potential supply disruptions due to the conflict in the Middle East. Canada's second-biggest oil producer said total upstream production was up at 770,600 barrels per day (bpd) in the quarter, compared with 741,900 bpd a year earlier, helped by record quarterly production at its Firebag asset, which was later shut in July due to wildfire threats.",Energy
SU,Top TSX Dividend Stocks To Watch In August 2024,"Over the last 7 days, the Canadian market has dropped 2.3%, driven by a pullback of 2.9% in the Financials sector, although it is up 9.5% over the past year with earnings forecast to grow by 15% annually. In this context, finding strong dividend stocks can provide stability and income potential amidst market fluctuations.",Energy
SU,Cenovus Energy (CVE) Lags Q2 Earnings Estimates,"Cenovus (CVE) delivered earnings and revenue surprises of -25% and 11.24%, respectively, for the quarter ended June 2024. Do the numbers hold clues to what lies ahead for the stock?",Energy
SU,Suncor Energy (SU) Earnings Expected to Grow: Should You Buy?,Suncor Energy (SU) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,Energy
SU,Are Investors Undervaluing Suncor Energy (SU) Right Now?,"Here at Zacks, our focus is on the proven Zacks Rank system, which emphasizes earnings estimates and estimate revisions to find great stocks. Nevertheless, we are always paying attention to the latest value, growth, and momentum trends to underscore strong picks.",Energy
SU,Suncor Energy Maintained at Hold at TPH Ahead of Q2 Results; Price Target atC$55.00,Suncor Energy Maintained at Hold at TPH Ahead of Q2 Results; Price Target atC$55.00,Energy
SU,Veren (VRN) Matches Q2 Earnings Estimates,"Veren (VRN) delivered earnings and revenue surprises of 0% and 3.85%, respectively, for the quarter ended June 2024. Do the numbers hold clues to what lies ahead for the stock?",Energy
SU,"Canadian oil output steady amid growing wildfire threat, Goldman Sachs says","""Rising concerns over spreading Canada wildfires have not materialized into severe production disruptions yet, with our Canada production nowcast increasing in July, in line with our expectations,"" the bank said in a note. However, the worst of the wildfire season is likely yet to come, and a third of Alberta wildfires are burning out of control, threatening 0.4 million barrels per day of oilsands production, Goldman Sachs noted. Meanwhile, ""as the oil market looked through rising tensions between Israel and Yemen and Biden's exit from the election race, the risk premium remains nearly zero and the average July Brent price is at our inventory-based $85/bbl forecast,"" analysts at Goldman Sachs said in a note.",Energy
SU,"SLB Q2 Earnings Beat Estimates, Revenues Rise Year Over Year","SLB's Q2 earnings gain from significant contributions from Middle East & Asia projects and enhanced offshore exposure in key regions, including the Gulf of Mexico.",Energy
SU,TSX Dividend Stocks: PHX Energy Services And Two Others To Consider,"As the U.S. presidential campaign unfolds, discussions around government debt, Federal Reserve policies, and trade are poised to influence market sentiments and economic conditions. These broader economic factors are crucial when considering investments in dividend stocks on the TSX, as they offer potential stability in a landscape marked by fiscal and trade uncertainties.",Energy
SU,New Strong Buy Stocks for July 18th,"AY, TEF, AFYA, BSVN and SU have been added to the Zacks Rank #1 (Strong Buy) List on July 18, 2024.",Energy
SU,Suncor (SU) Faces Allegations of Air Emission Violations,"Suncor's (SU) plants and refinery face federal and state enforcement action for alleged air quality violations, including improper benzene emissions and faulty tank inspections.",Energy
SU,Suncor (SU) Shuts Down Firebag Site Amid Wildfire Concerns,Suncor's (SU) Firebag facility has been shut down temporarily. The company has cut down some of its production as a precautionary measure and will restart production as soon as the situation permits.,Energy
SU,"Suncor oil sands site shut because of nearby wildfire, Alberta minister says","(Reuters) -Suncor Energy has shut down its 215,000 barrel-per-day (bpd) Firebag oil sands site in northern Alberta and curtailed some production as a precaution due to a wildfire about eight kilometres (5 miles) away, according to the company and an Alberta government minister. Suncor, Canada's second-largest oil producer, said the facility will be kept ready to resume full operations as soon as possible once it is safe to do so. The company added that it was keeping only essential workers at the facility, which lies roughly 100 kilometres northeast of the oil sands hub of Fort McMurray, and that there was no risk to its other operations or the Firebag airport.",Energy
SU,K-Bro Linen And 2 Other TSX Dividend Stocks To Consider,"As the first half of 2024 concludes, Canadian markets have shown resilience with solid gains, particularly benefiting from the broader positive momentum seen in global stock indices and economic optimism. This backdrop sets a favorable stage for investors to consider dividend-paying stocks, which can offer both stability and potential income in a flourishing economic environment. In light of current market conditions, focusing on dividend stocks could be a prudent strategy for those looking...",Energy
SU,Exploring TSX Dividend Stocks: Why To Avoid Nutrien And Consider One Better Option,"In the realm of Canadian dividend stocks, investors often seek stability and steady income. However, a high dividend payout ratio can signal potential risk rather than reward. Companies like Nutrien, with such financial metrics, may warrant caution as their dividends could be unsustainable over the long term.",Energy
SU,How To Sell Stocks: New Highs In Declining Volume Signal Weakness,"If volume is trending lower as the stock is hitting new highs, take note. That tells you the big money of institutional buyers is no longer there.",Energy
SU,Exploring Three Top TSX Dividend Stocks With Yields Up To 5.8%,"As the Canadian market navigates through a phase of cautious interest rate cuts and persistent consumer spending, investors are closely monitoring the broader economic indicators. Amidst this backdrop, dividend stocks on the TSX are attracting attention for their potential to offer stable returns in a fluctuating economic environment. In relation to our discussion on top TSX dividend stocks with yields up to 5.8%, it's important to note that such stocks can be particularly appealing in times...",Energy
SU,"Top Stock Reports for Procter & Gamble, ServiceNow & Lockheed Martin","Today's Research Daily features new research reports on 16 major stocks, including The Procter & Gamble Company (PG), ServiceNow, Inc. (NOW) and Lockheed Martin Corporation (LMT), as well as a micro-cap stock Steel Partners Holdings L.P. (SPLP).",Energy
SU,Exploring TSX Dividend Stocks In June 2024,"As the Canadian market experiences a phase of stabilization and potential recovery, influenced by rate cuts from the Bank of Canada, investors are closely monitoring opportunities within the TSX. In this context, dividend stocks emerge as particularly noteworthy, offering potential for steady income in a landscape where economic and employment conditions are normalizing.",Energy
SU,Canada’s oil sands CEOs fight back against oil and gas emissions cap,Suncor Energy CEO Rich Kruger said Canada's proposed oil and gas emissions cap regulation would serve as a “cap on production”.,Energy
SU,Canada's oil sands CEOs push back against proposed oil and gas emissions cap,"(Reuters) -Canada's biggest oil sands producers support a paying a tax on carbon but see a proposed federal oil and gas emissions cap as unnecessary legislation, the companies' CEOs told lawmakers in Ottawa on Thursday. Executives from Suncor Energy, Imperial Oil, Cenovus Energy, Enbridge and Shell appeared via videolink before a House of Commons committee to answer questions on their efforts to cut emissions. Prime Minister Justin Trudeau's Liberal government is planning to introduce a cap on oil and gas emissions but faces stiff opposition from producers, who argue the legislation is unnecessary because Canada already has regulatory incentives in place, including a price on carbon produced by industry.",Energy
SU,Why Is Suncor Energy (SU) Down 3.3% Since Last Earnings Report?,Suncor Energy (SU) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,Energy
SU,Suncor (SU) Sued by Environmentalists for Air Pollution,Suncor (SU) sue by environmentalists for air pollution violations under the U.S. Clean Air Act at its Commerce City refinery from 2019-23.,Energy
SU,Sector Update: Energy Stocks Ease in Wednesday Afternoon Trading,Sector Update: Energy Stocks Ease in Wednesday Afternoon Trading,Energy
SU,Suncor Energy Inc's Dividend Analysis,"Suncor Energy Inc (NYSE:SU) recently announced a dividend of $0.55 per share, payable on June 25, 2024, with the ex-dividend date set for June 4, 2024. As investors look forward to this upcoming payment, the spotlight also shines on the company's dividend history, yield, and growth rates. Using the data from GuruFocus, let's look into Suncor Energy Inc's dividend performance and assess its sustainability.",Energy
SU,"Suncor Energy Inc. (TSE:SU) Looks Interesting, And It's About To Pay A Dividend","Some investors rely on dividends for growing their wealth, and if you're one of those dividend sleuths, you might be...",Energy
SU,Three TSX Dividend Stocks Offering Yields From 3.9% To 5.5%,"As the global economy navigates through a phase where artificial intelligence and technology sectors show signs of volatility yet promise for long-term growth, investors might consider the stability offered by dividend stocks. In the context of a broadening market leadership and ongoing bull market trends, dividend-paying stocks represent an appealing option for those looking to diversify their portfolios and tap into steady income streams amidst fluctuating market conditions.",Energy
SU,Exploring Power Corporation Of Canada And Two Other TSX Dividend Stocks,"The Canadian market has shown resilience, remaining stable in the past week and achieving a 12% increase over the last year, with earnings expected to grow by 14% annually. In this environment, dividend stocks like Power Corporation of Canada can be particularly appealing for investors seeking steady income and potential growth.",Energy
SU,Key Takeaways From Suncor's (SU) Business Update,"Suncor Energy (SU) announced an increase in its share repurchase program to 75% of its free funds flow this quarter, with plans to escalate this to nearly 100% once net debt is reduced.",Energy
SU,Exploring Three TSX Dividend Stocks Including National Bank of Canada,"Over the past year, the Canadian market has shown robust growth with a 13% increase, despite a recent flat performance over the last week. In this context, dividend stocks like National Bank of Canada can be appealing for their potential to provide investors with steady income streams in addition to capital appreciation opportunities.",Energy
SU,Suncor Energy Maintained at Market Perform at BMO Following Business Update; Price Target Raised to C$62.00,Suncor Energy Maintained at Market Perform at BMO Following Business Update; Price Target Raised to C$62.00,Energy
SU,Suncor Energy Maintained at Hold at TPH Following Business Update; Price Target at C$55.00,Suncor Energy Maintained at Hold at TPH Following Business Update; Price Target at C$55.00,Energy
SU,Suncor Energy Price Target Raised to $65 at RBC,Suncor Energy Price Target Raised to $65 at RBC,Energy
SU,Exploring TSX Dividend Stocks In May 2024,"As the Canadian market mirrors favorable trends seen in the U.S., with moderating inflation and strong corporate earnings propelling stocks to new heights, investors are looking at a robust backdrop for exploring dividend-paying stocks on the TSX. In this environment, identifying stocks that offer sustainable dividends can be particularly appealing as they provide potential for steady income amidst ongoing economic growth and less restrictive monetary policies.",Energy
SU,TSX Closer: The Market Heats Up to a to a Record High as Inflation Cools,TSX Closer: The Market Heats Up to a to a Record High as Inflation Cools,Energy
SU,Market Chatter: Activist Investor Elliott Notches Win With Suncor as Shares Rise to 16-Year High,Market Chatter: Activist Investor Elliott Notches Win With Suncor as Shares Rise to 16-Year High,Energy
SU,Market Chatter: Suncor Not Rushing To Secure Additional Supply for Base Plant Oilsands Facilities,Market Chatter: Suncor Not Rushing To Secure Additional Supply for Base Plant Oilsands Facilities,Energy
SU,First Canadian oil export cargo from expanded Trans Mountain pipeline set to load,"HOUSTON (Reuters) -Crude oil tanker Dubai Angel on Monday moored at the Westridge Marine Terminal in Vancouver, preparing to load the first cargo of crude oil from the recently expanded Trans Mountain pipeline (TMX), ship tracking data showed. Chartered by Canadian oil producer Suncor Energy, the Marshall Islands-flagged vessel was expected to load about 550,000 barrels of Access Western Blend (AWB) for delivery to China, ship tracking data on Kpler showed. Trans Mountain said it expects to load the first vessel with oil from the expanded pipeline later this month.",Energy
SU,"Suncor Energy (SU) Q1 Earnings Rise Y/Y, Sales Top Estimates","Suncor Energy (SU) expects capital expenditures in the band of C$6.3-C$6.5 billion and production in the range of 770,000-810,000 boe/d for full-year 2024.",Energy
SU,"Suncor Energy First Quarter 2024 Earnings: EPS Beats Expectations, Revenues Lag",Suncor Energy ( TSE:SU ) First Quarter 2024 Results Key Financial Results Revenue: CA$12.4b (up 3.9% from 1Q 2023). Net...,Energy
SU,Results: Suncor Energy Inc. Exceeded Expectations And The Consensus Has Updated Its Estimates,"It's been a good week for Suncor Energy Inc. ( TSE:SU ) shareholders, because the company has just released its latest...",Energy
SU,Suncor Energy Inc. (NYSE:SU) Q1 2024 Earnings Call Transcript,"Suncor Energy Inc. (NYSE:SU) Q1 2024 Earnings Call Transcript May 8, 2024 Suncor Energy Inc. isn’t one of the 30 most popular stocks among hedge funds at the end of the third quarter (see the details here). Operator: Good day, and welcome to the Suncor Energy First Quarter 2024 Results Conference Call. [Operator Instructions]. I […]",Energy
SU,Exploring Top Dividend Stocks In Canada For May 2024,"As the Canadian market navigates a landscape of shifting economic indicators and monetary policies, particularly influenced by U.S. inflation trends and Federal Reserve decisions, investors are closely monitoring how these factors impact market stability and investment opportunities. In this context, understanding what constitutes a resilient dividend stock becomes crucial, especially when considering the broader economic uncertainties and their potential effects on corporate earnings and...",Energy
SU,Suncor aims to gain 'unique' advantage from Trans Mountain pipeline,Negotiate directly with customers as it targets new markets,Energy
SU,"Canada's Suncor leasing Aframax vessels, selling Trans Mountain crude direct","Canada's Suncor Energy is leasing Aframax vessels in the Pacific and selling direct to customers, seeking to maximise profits on oil being shipped on the newly completed Trans Mountain pipeline expansion (TMX), the company said on Wednesday. TMX, which began commercial operations last week, will ship an extra 590,000 barrels per day (bpd) from Alberta to Canada's Pacific coast and is expected to increase access to markets in Asia and the U.S. west coast. Calgary-based Suncor is a committed shipper on TMX and Canada's second-largest oil producer.",Energy
SU,Suncor Energy Maintained at Hold at TPH Following First-Quarter Results; Price Target at C$55.00,Suncor Energy Maintained at Hold at TPH Following First-Quarter Results; Price Target at C$55.00,Energy
SU,Suncor Energy Price Target Raised to $52 at TD,Suncor Energy Price Target Raised to $52 at TD,Energy
SU,MT Newswires Canada Overnight Stocks To Watch: B2Gold; Suncor; American Hotel Income Properties REIT; Genesis Land Development; Maxim Power; Spartan Delta,MT Newswires Canada Overnight Stocks To Watch: B2Gold; Suncor; American Hotel Income Properties REIT; Genesis Land Development; Maxim Power; Spartan Delta,Energy
SU,Suncor Energy (SU) Tops Q1 Earnings and Revenue Estimates,"Suncor Energy (SU) delivered earnings and revenue surprises of 16.67% and 7.62%, respectively, for the quarter ended March 2024. Do the numbers hold clues to what lies ahead for the stock?",Energy
SU,"Suncor Energy beats first-quarter profit estimates, hits record production","(Reuters) -Canada's second-largest oil producer Suncor Energy beat first-quarter profit estimates on Tuesday, boosted by strong demand for refined products and record oil sands production. The Calgary-based company said total upstream production was 835,300 barrels per day (bpd), a record for the first quarter and up 12.6% from a year earlier, while oil sands output hit an all-time high of 785,000 bpd. The production records suggest Suncor is making progress in improving safety and performance in its oil sands business after a string of fatalities and operational setbacks hurt the company's share price and unnerved investors in recent years.",Energy
SU,"UPDATE 3-Suncor Energy beats first-quarter profit estimates, hits record production","Canada's second-largest oil producer Suncor Energy beat first-quarter profit estimates on Tuesday, boosted by strong demand for refined products and record oil sands production. The Calgary-based company said total upstream production was 835,300 barrels per day (bpd), a record for the first quarter and up 12.6% from a year earlier, while oil sands output hit an all-time high of 785,000 bpd. Suncor appointed former Exxon Mobil executive Rich Kruger as CEO last year, after previous CEO Mark Little resigned in 2022.",Energy
SU,Cenovus Energy (CVE) Beats Q1 Earnings Estimates,"Cenovus (CVE) delivered earnings and revenue surprises of 31.43% and 0.43%, respectively, for the quarter ended March 2024. Do the numbers hold clues to what lies ahead for the stock?",Energy
SU,30 Wealthiest People in Canada,"In this article, we will look into the 30 wealthiest people in Canada. If you want to skip our detailed analysis of the Canadian economy, you can go directly to the 5 Wealthiest People in Canada. Canadian Economy: An Outlook According to the Economic and Fiscal Overview by the Canadian government, Canada’s economy is surpassing […]",Energy
SU,Sector Update: Energy Stocks Decline in Late Wednesday Afternoon Trading,Sector Update: Energy Stocks Decline in Late Wednesday Afternoon Trading,Energy
SU,Here's Why Suncor Energy (SU) Gained But Lagged the Market Today,"Suncor Energy (SU) concluded the recent trading session at $39.15, signifying a +0.18% move from its prior day's close.",Energy
E,Eni and YPF Join Forces to Fast-Track Argentina's LNG Exports,E signs a MoU with YPF to jointly evaluate a major LNG export project in Argentina. The project is aimed at tapping the Vaca Muerta shale to meet rising global gas demand.,Energy
E,New Fortress Energy (NFE) Soars 5.1%: Is Further Upside Left in the Stock?,New Fortress Energy (NFE) witnessed a jump in share price last session on above-average trading volume. The latest trend in earnings estimate revisions for the stock doesn't suggest further strength down the road.,Energy
E,This is Why Eni SpA (E) is a Great Dividend Stock,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does Eni SpA (E) have what it takes? Let's find out.",Energy
E,Eni Boosts Baleine Offshore Production to Support Local Energy Demands,E mentions that a significant increase in production at the Baleine field has been realized by working closely with the Ivorian authorities and Petroci Holding.,Energy
E,Eni to Divest Stakes in Cote d'Ivoire and Congo Assets to Vitol,"E and Vitol's latest agreement allows the latter to gain access to high-value upstream assets in West Africa, including the giant Baleine discovery and the Congo LNG project.",Energy
E,Vista Oil & Gas (VIST) Surges 10.6%: Is This an Indication of Further Gains?,Vista Oil & Gas (VIST) witnessed a jump in share price last session on above-average trading volume. The latest trend in earnings estimate revisions for the stock doesn't suggest further strength down the road.,Energy
E,European Dividend Stocks To Consider In March 2025,"As European markets face uncertainty due to U.S. trade policies and economic growth concerns, the pan-European STOXX Europe 600 Index has seen a slight decline, although increased spending plans in Germany and the EU have helped mitigate losses. In such a climate, dividend stocks can offer stability and income potential for investors seeking to navigate these turbulent times.",Energy
E,Eni SpA (E) Upgraded to Buy: Here's What You Should Know,"Eni SpA (E) has been upgraded to a Zacks Rank #2 (Buy), reflecting growing optimism about the company's earnings prospects. This might drive the stock higher in the near term.",Energy
E,Are Oils-Energy Stocks Lagging Eni (E) This Year?,Here is how Eni SpA (E) and Nine Energy Service (NINE) have performed compared to their sector so far this year.,Energy
E,Energy & Utilities Roundup: Market Talk,"Find insight on Canadian energy production, Eni, Orsted, Sembcorp Industries and more in the latest Market Talks covering energy and utilities.",Energy
E,Eni SpA: Q4 Earnings Snapshot,"ROME ITALY, Italy (AP) — Eni SpA (E) on Thursday reported net income of $263.5 million in its fourth quarter. The Rome Italy, Italy-based company said it had net income of 15 cents per share. Earnings, adjusted for non-recurring costs, came to 58 cents per share.",Energy
E,"Stocks to watch this week: Berkshire Hathaway, Nvidia, Salesforce, IAG and Aston Martin",Earnings preview of key companies reporting this week and what to look out for.,Energy
E,Eni Expands in Mediterranean With Cyprus Block 6 Gas Deal,"E partners with Egypt and Cyprus to develop and export Cyprus' Block 6 gas via Egypt's infrastructure, strengthening the Eastern Mediterranean's role in global energy.",Energy
E,Is Eni S.p.A. (E) the Best Italian Stock to Buy in 2025?,"We recently published a list of 12 Best Italian Stocks to Buy in 2025. In this article, we are going to take a look at where Eni S.p.A. (NYSE:E) stands against other best Italian stocks to buy in 2025. As per Deloitte, the broader Italian economy slowed down in 2024, with moderate growth. The service sector […]",Energy
E,Eni Rejects Exmar's FLNG Bonus Claim in Congo LNG Dispute,"E rejects Exmar's demand for a bonus on the FLNG Tango, a key part of the Congo LNG project, sparking a contractual dispute between the two energy firms.",Energy
E,3 Top Dividend Stocks To Consider For Steady Income,"As global markets navigate through a period of volatility marked by AI competition fears and fluctuating interest rates, investors are increasingly seeking stability amidst economic uncertainties. With U.S. stocks experiencing mixed performance and European indices buoyed by strong earnings and rate cuts, dividend stocks offer a potential avenue for steady income in such unpredictable times. A good dividend stock typically combines a reliable payout history with solid fundamentals, making it...",Energy
E,Eni Poised to Witness 3 Billion Euros in Asset Sales by 2025,"Eni is set to sell an additional 3 billion euros in assets by 2025, bringing it closer to its 8 billion euro goal ahead of schedule as it focuses on its energy transition strategy.",Energy
E,Eni and Egypt to Restart Drilling at Zohr Gas Field to Boost Output,"E is set to resume drilling at Egypt's Zohr gas field, aiming to increase production amid declining domestic output and revive Egypt's energy export potential.",Energy
E,Three High-Quality Dividend Stocks To Consider,"As global markets experience mixed signals with U.S. consumer confidence dipping and stock indexes showing moderate gains, investors are navigating a complex landscape marked by fluctuating economic indicators and geopolitical tensions. In such an environment, focusing on high-quality dividend stocks can provide a measure of stability and income, as these stocks often represent companies with strong fundamentals and resilient business models capable of weathering market volatility.",Energy
E,Eni Expands Offshore Output With Baleine Phase 2 Milestone,"E begins Baleine Phase 2, raising oil and gas output in Cote d'Ivoire to new heights and advancing its net-zero emission goals.",Energy
E,Eni Confirms Fire at Calenzano Fuel Depot Near Florence,"A truck explosion at E's Calenzano storage site in Italy leads to a deadly fire, killing two workers. Investigations into the cause are underway.",Energy
E,Eni Acquires Four New Exploration Blocks Offshore Cote d'Ivoire,"E currently operates six deepwater blocks in Cote d'Ivoire, including CI-101, CI-205, CI-401, CI-501, CI-801 and CI-802, in partnership with Petroci Holding.",Energy
E,Eni & MSC Sign MoU to Drive Carbon Neutrality Goals & Clean Practices,"E and MSC Group sign an MoU to advance decarbonization efforts, focus on clean fuels and renewable energy and accelerate their energy transition journey.",Energy
E,Eni Boosts Congo LNG Capacity With New Nguya FLNG Facility,"E launches Nguya FLNG in China, doubling Congo's LNG capacity to 3 million tons per annum by 2025, signaling a boost to its global energy ambitions.",Energy
E,Eni's Renewable Business Receives New Investment From EIP,E's satellite strategy gains momentum as EIP strikes a new deal to increase its stake in Plenitude from 7.6% to 10% through the purchase of newly issued shares.,Energy
E,"Eni Completes $1 Billion Alaska Asset Sale, Fast-Tracks Portfolio Goal: Details","Eni S.p.A. (NYSE:E) shares are trading higher on Monday. The company disclosed the successful completion of the sale of 100% of its Nikaitchuq and Oooguruk assets in Alaska to Hilcorp for a total value of $1 billion. The transaction, approved by all relevant authorities, aligns with Eni’s strategy to streamline its upstream portfolio by divesting non-core assets. This sale contributes to Eni’s financial goal of generating 8 billion euros in net portfolio inflows under its 2024-27 plan. Eni now e",Energy
E,Shell Acquires a 609 MW Gas Turbine Power Plant in the United States,"SHEL's acquisition of the RISEC power plant reinforces its foothold in New England, enhancing energy supply security and supporting decarbonization.",Energy
E,Eni SpA (E) Q3 2024 Earnings Call Highlights: Strong Financial Management Amid Market Challenges,"Eni SpA (E) reports robust EBITDA and cash flow, reduces debt, and expands share buyback plan despite a tough market environment.",Energy
E,Eni SpA: Q3 Earnings Snapshot,"ROME ITALY, Italy (AP) — Eni SpA (E) on Friday reported earnings of $573.7 million in its third quarter. The Rome Italy, Italy-based company said it had net income of 35 cents per share. Earnings, adjusted for non-recurring costs, came to 86 cents per share.",Energy
E,Italy's Eni to boost buyback after Q3 profit beats expectations,"MILAN (Reuters) -Italian energy group Eni will increase its share buyback programme by 25% to 2 billion euros ($2.2 billion), it said on Friday, after beating third-quarter profit expectations. It reported an adjusted net profit of 1.27 billion euros, topping the 1.08 billion expected by analysts in a poll compiled by the company but down from 1.82 billion last year. Despite lower oil price expectations, Eni said that it would increase rewards for investors as progress on its disposal plan and cost controls was helping it keep debt in check.",Energy
E,Eni Strikes $3.17 Billion Deal with KKR: The Bold Move to Turbocharge Its Clean Energy Revolution,How Eni's Strategic Stake Sale is Setting the Stage for Massive Growth and Decarbonization,Energy
E,"Stocks to watch: Tesla, Lloyds, L'Oréal, Coca-Cola and Unilever",Earnings preview of key companies reporting next week and what to look out for.,Energy
E,Eni S.p.A. (E): An Undervalued Foreign Stock to Buy According to Analysts,"We recently compiled a list of the 7 Most Undervalued Foreign Stocks to Buy According to Analysts. In this article, we are going to take a look at where Eni S.p.A. (NYSE:E) stands against the other undervalued foreign stocks. Chinese stocks have seen a strong rally since September-end as numerous supportive measures have reignited the investors’ confidence. The […]",Energy
E,Eni's Plenitude Expands Spanish Footprint With New Wind Plant,"E's Plenitude launches the 13 MW Numancia wind farm in Soria, producing 31 GWh annually and powering 9,500 homes, further expanding its renewable energy footprint in Spain.",Energy
E,"The Zacks Analyst Blog ExxonMobil's, APA, TotalEnergies', Eni SpA and EQT","ExxonMobil's, APA, TotalEnergies', Eni SpA and EQT are included in this Analyst Blog.",Energy
E,"Oil & Gas Stock Roundup: XOM's Q3 Update, APA-TTE's Suriname FID & More","XOM, APA, TTE, E and EQT emerge as the energy headline makers during the week.",Energy
E,"Eni Backs CLEAN Initiative, Expands LNG Cooperation With Japan","E strengthens its LNG ties with Japan, joining forces to promote decarbonization through the CLEAN Initiative and expand its Mozambique LNG projects.",Energy
E,Eni to Develop CCS Project to Aid UK's Decarbonization Efforts,E will leverage its existing knowledge and capabilities in handling complex projects to repurpose the existing pipeline infrastructure and platforms for the new CCS project.,Energy
E,Eni-Ithaca Merger Expands Footprint in North Sea Oil and Gas,"E's upstream merger with Ithaca Energy creates a major player in the North Sea, setting the stage for substantial oil and gas production and UK energy security.",Energy
